feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
LAMB3	sex	male	0.662502520184285	0.426019474805878	0.125556351488733	0.645012498754114	CPLM	1.467	58	24	59
PADI1	sex	male	0.751484487044045	0.47794598271296	0.121509596481744	0.645012498754114	CPLM	1.362	58	20	66
SCD	sex	male	1.02573674600513	0.65040423836008	0.120410970104417	0.645012498754114	CPLM	1.469	58	14	76
RDH10	sex	male	0.618810026520827	0.394630840355784	0.122497878480884	0.645012498754114	CPLM	1.578	58	33	43
MRPS6	sex	male	0.615987739439054	0.39005499097307	0.119915144637302	0.645012498754114	CPLM	1.01	58	34	41
GSTA1	sex	male	-0.5526725350246	0.353902693102695	0.124004246137875	0.645012498754114	CPLM	1.557	58	33	43
CCNG2	sex	male	0.813123679626234	0.52001414400887	0.123532189840192	0.645012498754114	CPLM	1.532	58	25	57
HIST1H4C	sex	male	-0.724013646277833	0.458092868306739	0.119625792980119	0.645012498754114	CPLM	1.01	58	25	57
PIFO	sex	male	-0.522222682791747	0.334488024093808	0.124096527472625	0.645012498754114	CPLM	1.538	58	31	47
OMG	sex	male	-0.583648382804644	0.372530210845022	0.122815399707071	0.645012498754114	CPLM	1.462	58	25	57
HSPB1	sex	male	0.502635299118595	0.319178447579626	0.120940805094117	0.645012498754114	CPLM	1.412	58	34	41
PFKFB3	sex	male	1.14694455862129	0.731978291951192	0.122769471570511	0.645012498754114	CPLM	1.01	58	16	72
SLC31A2	sex	male	0.850737631666537	0.549774261062053	0.127392615130081	0.645012498754114	CPLM	1.088	58	18	69
FABP6	sex	male	-0.610455820574081	0.397647825075737	0.130373841873395	0.645012498754114	CPLM	1.369	58	23	60
ANXA5	sex	male	-0.519696564992559	0.328143725607275	0.118883057319031	0.645012498754114	CPLM	1.313	58	35	40
LAMA5	sex	male	0.707521035333063	0.461059891842219	0.130524446572889	0.645012498754114	CPLM	1.272	58	26	55
NUCB2	sex	male	-0.437515651158475	0.27842710722809	0.121727243645654	0.645012498754114	CPLM	1.459	58	40	31
RSPH4A	sex	male	-0.547246549045788	0.352464895364564	0.126145980746661	0.645012498754114	CPLM	1.411	58	25	57
CSGALNACT2	sex	male	1.30763056218036	0.834228361431383	0.122637990725657	0.645012498754114	CPLM	1.113	58	8	86
TEX26	sex	male	-0.707940964925177	0.445385581703174	0.117577627174324	0.645012498754114	CPLM	1.265	58	16	72
PRDX5	sex	male	-0.401608855479319	0.251002098371126	0.115220891812238	0.645012498754114	CPLM	1.569	58	47	19
RHOV	sex	male	-0.650923999261213	0.41948505187639	0.126362523236231	0.645012498754114	CPLM	1.349	58	21	64
HIST1H1D	sex	male	-1.72377173895707	1.12458807132558	0.130954903405545	0.645012498754114	CPLM	1.464	58	6	90
LDLRAD4	sex	male	-0.722455307360134	0.45547319081042	0.118333224281986	0.645012498754114	CPLM	1.01	58	19	67
MBOAT2	sex	male	0.522626597622918	0.337646461635132	0.127291312791016	0.645012498754114	CPLM	1.359	58	34	41
PPP1R15B	sex	male	0.453474385332911	0.291138182425763	0.124964089234242	0.645012498754114	CPLM	1.195	58	36	38
GLA	sex	male	1.14257389807784	0.735494005369774	0.125942729818566	0.645012498754114	CPLM	1.01	58	15	74
SPTSSA	sex	male	0.63083506725654	0.395369908942337	0.116216470826089	0.645012498754114	CPLM	1.355	58	31	47
RSPH9	sex	male	-0.602940346210151	0.384692337213365	0.122671132599666	0.645012498754114	CPLM	1.411	58	23	60
ANKRD37	sex	male	-0.53420160349149	0.346300053804063	0.128560980870925	0.645012498754114	CPLM	1.218	58	25	57
MAOB	sex	male	-0.920381358498359	0.594859652932185	0.12744234237624	0.645012498754114	CPLM	1.294	58	13	78
CNN2	sex	male	0.457690302326767	0.287660389036514	0.117221829036651	0.645012498754114	CPLM	1.133	58	29	50
MALT1	sex	male	0.797683921460343	0.508551517282378	0.122388708435857	0.645012498754114	CPLM	1.183	58	15	74
TRIP13	sex	male	-0.654528993630938	0.414718857301347	0.120141459987743	0.645012498754114	CPLM	1.273	58	18	69
TCTEX1D2	sex	male	-0.607347825074136	0.380950634389579	0.116498931102382	0.645012498754114	CPLM	1.206	58	25	57
ST8SIA4	sex	male	-0.702719665103073	0.455165257067712	0.128250596370139	0.645012498754114	CPLM	1.173	58	19	67
EEF1A1	sex	male	-0.403091226178287	0.255599493037899	0.120418656431012	0.645012498754114	CPLM	1.321	58	48	17
COX7A1	sex	male	1.14060745169472	0.743396215536785	0.130581853016746	0.645012498754114	CPLM	1.199	58	9	84
USP53	sex	male	0.517116511885259	0.337443010012843	0.131040348864927	0.645012498754114	CPLM	1.361	58	33	43
UCP2	sex	male	-0.561876435526079	0.354581499195246	0.118684535808737	0.645012498754114	CPLM	1.459	58	31	47
HLF	sex	male	-0.806865862007263	0.505158344437245	0.115837348835693	0.645012498754114	CPLM	1.101	58	14	76
SLF1	sex	male	-0.732225842297221	0.476886840663648	0.130309598765845	0.645012498754114	CPLM	1.113	58	17	71
FLRT3	sex	male	-1.9101281870418	1.2164829822013	0.122000985764922	0.645012498754114	CPLM	1.409	58	6	90
RDH13	sex	male	0.542421566061071	0.35240392421607	0.129386378798613	0.645012498754114	CPLM	1.166	58	24	59
SMS	sex	male	0.478321922421608	0.310023431954124	0.128497960635846	0.645012498754114	CPLM	1.158	58	35	40
PFDN6	sex	male	-0.632169450882345	0.408821299227018	0.127659850673606	0.645012498754114	CPLM	1.161	58	24	59
IGSF3	sex	male	-0.935953945599713	0.595622689239731	0.121726262204293	0.645012498754114	CPLM	1.01	58	8	86
GPX3	sex	male	-0.502893453689468	0.327869911128462	0.130704628503276	0.645012498754114	CPLM	1.01	58	24	59
PPP1R36	sex	male	-0.687025654107145	0.443007843065291	0.126578283980189	0.645012498754114	CPLM	1.315	58	17	71
PSENEN	sex	male	-0.432201325470614	0.2790844984583	0.127101724936302	0.645012498754114	CPLM	1.423	58	39	33
KIF3A	sex	male	-0.610356259066653	0.38360377601858	0.117214498169623	0.645012498754114	CPLM	1.316	58	28	52
TRIM17	sex	male	1.18976626769864	0.775360927786944	0.13054550860426	0.645012498754114	CPLM	1.11	58	7	88
ZSCAN31	sex	male	0.612053647064863	0.387038785074292	0.119424371302323	0.645012498754114	CPLM	1.01	58	20	66
SPCS3	sex	male	0.453045125052729	0.295635737636239	0.131043338631144	0.645012498754114	CPLM	1.129	58	31	47
NME7	sex	male	-0.492214435481769	0.320549976974735	0.130284557321658	0.645012498754114	CPLM	1.159	58	29	50
ZNF606	sex	male	-0.697892716005655	0.436745719073819	0.115684587157119	0.645012498754114	CPLM	1.01	58	20	66
ZNF445	sex	male	-1.11930221976531	0.711862282021475	0.121501051177722	0.645012498754114	CPLM	1.15	58	18	69
SNHG12	sex	male	0.713234708033475	0.465783119287701	0.131335379359538	0.645127977958301	CPLM	1.01	58	29	50
CASP8	sex	male	-0.601387245230129	0.39312722325341	0.131707699476929	0.645636518660372	CPLM	1.01	58	22	62
DUSP2	sex	male	1.48260769160636	0.985471346708065	0.138081072040647	0.648272144221489	CPLM	1.536	58	7	88
CENPF	sex	male	1.9706165841649	1.30432622768047	0.136454124096915	0.648272144221489	CPLM	1.136	58	6	90
KRT6B	sex	male	1.35205588384521	0.899777855151072	0.138546565649216	0.648272144221489	CPLM	1.225	58	6	90
IFIT1	sex	male	-0.862678759153543	0.567674227293216	0.134219679811039	0.648272144221489	CPLM	1.377	58	19	67
LMO7	sex	male	0.442109099926925	0.290548746493973	0.133727624205751	0.648272144221489	CPLM	1.459	58	45	22
SDCBP2	sex	male	0.698322637404521	0.464321509662844	0.1382100211929	0.648272144221489	CPLM	1.515	58	31	47
IFITM1	sex	male	-0.718289313232414	0.47823097516349	0.138722681985781	0.648272144221489	CPLM	1.343	58	16	72
ADGRF1	sex	male	0.412605531126337	0.271922609776167	0.134800266033057	0.648272144221489	CPLM	1.5	58	45	22
PIM1	sex	male	-0.660156379784662	0.439072627748036	0.13832293319871	0.648272144221489	CPLM	1.01	58	19	67
ITPRIP	sex	male	0.728730359004318	0.4812819138897	0.135613285402657	0.648272144221489	CPLM	1.344	58	16	72
GK	sex	male	0.88747063611067	0.587636936718	0.136605491178912	0.648272144221489	CPLM	1.274	58	14	76
FNBP4	sex	male	-0.381616475452347	0.253832995779332	0.13835090585439	0.648272144221489	CPLM	1.155	58	37	36
UBC	sex	male	0.335147620418338	0.222545459811986	0.137694213544744	0.648272144221489	CPLM	1.543	58	51	12
IFT172	sex	male	-0.598670726071662	0.398307285973253	0.138448203995866	0.648272144221489	CPLM	1.451	58	30	48
CHST11	sex	male	-1.51800334421305	1.00823197551747	0.137787641375467	0.648272144221489	CPLM	1.01	58	6	90
WNT5A	sex	male	1.80238737798858	1.1970501334105	0.137766724439723	0.648272144221489	CPLM	1.437	58	6	90
P2RX4	sex	male	-0.862503231625642	0.56879079286502	0.135048201837398	0.648272144221489	CPLM	1.01	58	17	71
SLC16A7	sex	male	0.938315740608115	0.622785042970551	0.13752240610116	0.648272144221489	CPLM	1.259	58	16	72
OSMR	sex	male	0.900751832439452	0.592852703146755	0.134300147679597	0.648272144221489	CPLM	1.466	58	15	74
NLRP1	sex	male	-0.638161180830824	0.418383305873829	0.132811893998223	0.648272144221489	CPLM	1.274	58	21	64
RUNX2	sex	male	0.624612699419808	0.412940777344111	0.136005648133012	0.648272144221489	CPLM	1.114	58	20	66
ID4	sex	male	-1.52217287856977	1.01323925995568	0.138642232464843	0.648272144221489	CPLM	1.01	58	7	88
TARBP1	sex	male	-0.6103818705838	0.404687727863615	0.137104649638994	0.648272144221489	CPLM	1.01	58	21	64
IPO11	sex	male	-0.484812460172479	0.319914160331174	0.135284269493909	0.648272144221489	CPLM	1.149	58	22	62
SFN	sex	male	-0.552636974771051	0.368254962675587	0.139052981727202	0.648553907007259	CPLM	1.312	58	26	55
HS3ST1	sex	male	-0.639091003339806	0.426524791116435	0.139653948873388	0.649183851519258	CPLM	1.228	58	19	67
STX4	sex	male	0.569971022955744	0.380732521039118	0.139998848912146	0.649183851519258	CPLM	1.01	58	25	57
MAPK8IP1	sex	male	-0.710827346139058	0.474626350654727	0.139838277971354	0.649183851519258	CPLM	1.397	58	20	66
IL1RN	sex	male	0.730579728799759	0.497026133102413	0.147184559862594	0.649466598342868	CPLM	1.518	58	21	64
IFIT2	sex	male	-0.709364735235481	0.485387904453005	0.14948396133246	0.649466598342868	CPLM	1.01	58	14	76
MTRNR2L12	sex	male	-0.8073690468564	0.543127276278467	0.142750701554746	0.649466598342868	CPLM	1.633	58	43	26
SOCS3	sex	male	0.801378631760407	0.542719660093198	0.145385127658721	0.649466598342868	CPLM	1.473	58	20	66
ABLIM3	sex	male	1.21579262385301	0.821577588212776	0.144523517359682	0.649466598342868	CPLM	1.187	58	10	83
FUT3	sex	male	0.546484559596486	0.374271418047351	0.149842332589865	0.649466598342868	CPLM	1.476	58	31	47
ANKRD18A	sex	male	-0.799895966617328	0.53960044396827	0.14384364082978	0.649466598342868	CPLM	1.184	58	15	74
METRNL	sex	male	0.561902149838161	0.382563935006601	0.147487881362246	0.649466598342868	CPLM	1.337	58	23	60
FKBP5	sex	male	0.734554168258023	0.501476436253268	0.1485720257878	0.649466598342868	CPLM	1.419	58	21	64
CTSZ	sex	male	-0.584037500787604	0.39296271476607	0.142823882888465	0.649466598342868	CPLM	1.121	58	20	66
CEBPB	sex	male	-0.484011681539501	0.327033914774475	0.144476236243677	0.649466598342868	CPLM	1.01	58	29	50
LBH	sex	male	-0.554938226166784	0.37146060305561	0.140806053820012	0.649466598342868	CPLM	1.281	58	23	60
JARID2	sex	male	0.77915739324554	0.532423879893115	0.14894439255345	0.649466598342868	CPLM	1.215	58	15	74
PRNP	sex	male	0.949200095094546	0.639657514588081	0.14343737133241	0.649466598342868	CPLM	1.414	58	28	52
ASRGL1	sex	male	-0.687702849321104	0.467240882904921	0.146662516582044	0.649466598342868	CPLM	1.369	58	26	55
ITGA2	sex	male	0.573835362768617	0.394549591227227	0.151416026258121	0.649466598342868	CPLM	1.534	58	39	33
CFAP45	sex	male	-0.475465515235563	0.322475997886416	0.145968100226461	0.649466598342868	CPLM	1.425	58	29	50
ERBB4	sex	male	-0.66543694364371	0.454303127747447	0.148583141971051	0.649466598342868	CPLM	1.394	58	18	69
GLUL	sex	male	0.428049938941792	0.287863435935659	0.142626694808967	0.649466598342868	CPLM	1.563	58	48	17
LAMP3	sex	male	-0.634385193293236	0.428433999841869	0.144289406245302	0.649466598342868	CPLM	1.131	58	23	60
SLC25A25	sex	male	-0.738745487262399	0.50546128678943	0.149459772609724	0.649466598342868	CPLM	1.319	58	33	43
AHI1	sex	male	-0.483555465215558	0.328354782746781	0.146440850221829	0.649466598342868	CPLM	1.201	58	29	50
KLHL6	sex	male	-0.489066865607878	0.331490712714794	0.145717485544182	0.649466598342868	CPLM	1.404	58	25	57
CD4	sex	male	-2.98728681033847	2.05152191760836	0.150940082862823	0.649466598342868	CPLM	1.01	58	11	81
EFCAB10	sex	male	-0.525666451314964	0.358973397212314	0.148687011712457	0.649466598342868	CPLM	1.365	58	23	60
LSP1	sex	male	0.74063923483615	0.506478574541484	0.149240293042228	0.649466598342868	CPLM	1.01	58	12	79
SDR16C5	sex	male	-0.649715505895912	0.441471847683399	0.14669881439143	0.649466598342868	CPLM	1.362	58	26	55
ZNF295AS1	sex	male	-1.10490619920712	0.746258576690528	0.14431935132476	0.649466598342868	CPLM	1.411	58	10	83
ABCC3	sex	male	-1.15766367212476	0.784068626746833	0.145415932298125	0.649466598342868	CPLM	1.21	58	7	88
SYNGAP1	sex	male	0.865201850450283	0.587496170883432	0.146432231637866	0.649466598342868	CPLM	1.188	58	20	66
ARHGAP10	sex	male	1.23287855028269	0.846146846937851	0.15068732309742	0.649466598342868	CPLM	1.37	58	11	81
JRK	sex	male	0.598858986025372	0.408107748026153	0.147860326850334	0.649466598342868	CPLM	1.27	58	28	52
ARHGAP27	sex	male	0.517529002412757	0.35050394113801	0.145403693383043	0.649466598342868	CPLM	1.137	58	20	66
PACRG	sex	male	-0.579984766867102	0.393537310275868	0.146142071547067	0.649466598342868	CPLM	1.398	58	21	64
SCAPER	sex	male	-0.575871285498074	0.394141118646538	0.149582365679572	0.649466598342868	CPLM	1.01	58	16	72
RAB36	sex	male	-0.55062045800824	0.369014666675611	0.141275711871191	0.649466598342868	CPLM	1.234	58	20	66
ZNF426	sex	male	1.064209109982	0.717467385209953	0.143605099171808	0.649466598342868	CPLM	1.183	58	24	59
FAM13B	sex	male	-0.499822904375764	0.343653933717376	0.151407589949037	0.649466598342868	CPLM	1.217	58	26	55
RRAGC	sex	male	0.554968732106531	0.371208325933832	0.14052007709715	0.649466598342868	CPLM	1.01	58	24	59
CFAP73	sex	male	-0.522322021319254	0.353590217781073	0.145225224197194	0.649466598342868	CPLM	1.282	58	22	62
MORN1	sex	male	-0.70606898352764	0.484699775560549	0.150779842273768	0.649466598342868	CPLM	1.257	58	23	60
PLCG1	sex	male	2.13441262287429	1.46686426335206	0.151228605350483	0.649466598342868	CPLM	1.01	58	9	84
CFB	sex	male	0.747465982046567	0.516132227671871	0.153135434968084	0.655670792857998	CPLM	1.488	58	22	62
IFT57	sex	male	-0.461756945797751	0.319356806388056	0.153779874710896	0.656627018977204	CPLM	1.508	58	32	45
C9orf116	sex	male	-0.48922335443659	0.338458102223488	0.153905500284832	0.656627018977204	CPLM	1.452	58	27	53
HERC4	sex	male	0.784111806147468	0.543301321248668	0.154524979638196	0.65810106576409	CPLM	1.297	58	21	64
KRT16	sex	male	1.25336437487963	0.872190117565784	0.156273163411426	0.658455191760122	CPLM	1.45	58	9	84
HLADQB1	sex	male	-0.751508775790564	0.523310024486275	0.156545924793568	0.658455191760122	CPLM	1.323	58	17	71
PCF11	sex	male	-0.427559006543283	0.297401847128471	0.156098829257194	0.658455191760122	CPLM	1.144	58	35	40
SPAG6	sex	male	-0.483773490960466	0.336141315701459	0.155661235089956	0.658455191760122	CPLM	1.413	58	25	57
FBP1	sex	male	-0.721527499488504	0.503086220792244	0.157075280965258	0.658455191760122	CPLM	1.481	58	19	67
KLK11	sex	male	0.608153162247232	0.421822475014966	0.154948429565893	0.658455191760122	CPLM	1.251	58	18	69
RAPGEF1	sex	male	0.445083540539038	0.309402946395983	0.15585115541023	0.658455191760122	CPLM	1.154	58	30	48
MED13	sex	male	0.338634444293121	0.235401164836049	0.155846072527661	0.658455191760122	CPLM	1.143	58	40	31
RAMP1	sex	male	-1.16925420707044	0.8147574808896	0.15682190745398	0.658455191760122	CPLM	1.289	58	8	86
ZG16B	sex	male	1.38046611913839	0.963944309216497	0.157673105141698	0.659809753572055	CPLM	1.594	58	11	81
LGMN	sex	male	0.671219213028661	0.471036692963486	0.159711896210754	0.663586487385778	CPLM	1.01	58	16	72
TTC25	sex	male	-0.501080877625546	0.352065284177357	0.160208026332959	0.663586487385778	CPLM	1.386	58	24	59
E2F7	sex	male	-1.11932674428537	0.786010150486058	0.159977281739915	0.663586487385778	CPLM	1.01	58	7	88
C9orf135	sex	male	-0.523624357909078	0.366978557822049	0.159174390710619	0.663586487385778	CPLM	1.351	58	22	62
ARHGEF38	sex	male	-0.610670403321447	0.429090476176536	0.160233206779247	0.663586487385778	CPLM	1.189	58	19	67
CHSY1	sex	male	-0.738044492128234	0.517813450100183	0.159617865034156	0.663586487385778	CPLM	1.01	58	12	79
DDX21	sex	male	0.459507661158295	0.323158754941833	0.160593797514603	0.663935114681715	CPLM	1.158	58	33	43
ZNF217	sex	male	0.405019494707616	0.28507675055444	0.160937211197888	0.664211651713619	CPLM	1.36	58	39	33
CDKN1A	sex	male	0.597727116280199	0.421724768948391	0.161923728390622	0.66478212869355	CPLM	1.567	58	39	33
CFAP74	sex	male	-0.562945833644172	0.397877489187838	0.162642684190889	0.66478212869355	CPLM	1.107	58	21	64
TTC22	sex	male	0.600174172553295	0.424285489970747	0.162736008189762	0.66478212869355	CPLM	1.338	58	18	69
CLIC4	sex	male	0.851199752056023	0.60030767211381	0.161749310983867	0.66478212869355	CPLM	1.138	58	14	76
MYSM1	sex	male	0.425491512069563	0.300638222502615	0.162519575603255	0.66478212869355	CPLM	1.01	58	25	57
VPS13A	sex	male	-0.498970542187328	0.351876297558736	0.161723404396199	0.66478212869355	CPLM	1.23	58	31	47
HES1	sex	male	-0.597274499504867	0.422541394036066	0.163035194114284	0.664873575997472	CPLM	1.448	58	27	53
PRDM1	sex	male	0.874698730310535	0.619699032463842	0.163632488823572	0.66614459046159	CPLM	1.406	58	17	71
CRYBG2	sex	male	0.736423319993914	0.522772985539972	0.16445617907732	0.66614459046159	CPLM	1.313	58	15	74
ZNF165	sex	male	1.48910316435543	1.0558763815135	0.163981480758806	0.66614459046159	CPLM	1.485	58	11	81
AGPAT4	sex	male	-1.29220579884439	0.916875893535639	0.164258782535498	0.66614459046159	CPLM	1.413	58	10	83
CNFN	sex	male	-1.2842841263901	0.912602098453867	0.164871574902778	0.666702900532783	CPLM	1.589	58	9	84
HSPB8	sex	male	0.739198177080443	0.529960284773488	0.168578941493808	0.667162120077424	CPLM	1.489	58	18	69
TMPRSS4	sex	male	0.449887903579512	0.322107052464331	0.168013949614103	0.667162120077424	CPLM	1.441	58	38	34
CYP2J2	sex	male	-0.696178820497991	0.497421135982412	0.167155564147949	0.667162120077424	CPLM	1.35	58	18	69
VWF	sex	male	2.02843392863752	1.44316475068264	0.165383016841515	0.667162120077424	CPLM	1.255	58	11	81
ARL4D	sex	male	1.04815236532255	0.749149495835623	0.167290726408033	0.667162120077424	CPLM	1.338	58	11	81
SLC6A6	sex	male	-0.344443538254525	0.245963123048265	0.166913996525693	0.667162120077424	CPLM	1.291	58	41	29
SUN2	sex	male	0.522007930638636	0.37370151748141	0.167967591054615	0.667162120077424	CPLM	1.134	58	21	64
DRC7	sex	male	-0.718057809128789	0.51116465179171	0.165618859197259	0.667162120077424	CPLM	1.186	58	23	60
GALNT7	sex	male	-0.492299366777805	0.353197313891559	0.168873675689872	0.667162120077424	CPLM	1.213	58	27	53
CDH3	sex	male	1.49693079759556	1.0679501215243	0.166527415942588	0.667162120077424	CPLM	1.064	58	12	79
PLEKHB1	sex	male	-0.595032541337139	0.426703921008907	0.168678694636893	0.667162120077424	CPLM	1.292	58	22	62
LY6E	sex	male	0.48195644129614	0.345306215121887	0.168303514275487	0.667162120077424	CPLM	1.421	58	37	36
B4GALT1	sex	male	0.352172015816418	0.251656552238263	0.167203582568671	0.667162120077424	CPLM	1.329	58	43	26
LRTOMT	sex	male	-0.477528237990459	0.341175530941968	0.167131917453899	0.667162120077424	CPLM	1.213	58	21	64
AREG	sex	male	1.01272443794149	0.729252416779375	0.170417993223731	0.669076545093624	CPLM	1.442	58	14	76
RPS2	sex	male	-0.414431219476897	0.298429681106888	0.17042086160095	0.669076545093624	CPLM	1.319	58	40	31
AGO2	sex	male	0.421659006229937	0.30367164810788	0.170472458616693	0.669076545093624	CPLM	1.107	58	32	45
STX2	sex	male	-0.600823934001179	0.432072093752117	0.169859374487221	0.669076545093624	CPLM	1.223	58	15	74
BBOF1	sex	male	-0.456295727280044	0.329971034162451	0.172204727152389	0.67477284603595	CPLM	1.373	58	29	50
PIGR	sex	male	-0.539836300704838	0.392409049010916	0.17439288690468	0.679333780861261	CPLM	1.602	58	39	33
TSPYL2	sex	male	0.626752680261235	0.456161224698012	0.17492520857043	0.679333780861261	CPLM	1.16	58	16	72
SLC12A2	sex	male	-0.49769920347619	0.362836847542682	0.175631256417503	0.679333780861261	CPLM	1.315	58	29	50
WDR78	sex	male	-0.489396348778903	0.356690438033699	0.175520046904512	0.679333780861261	CPLM	1.481	58	27	53
GCLC	sex	male	-0.408771554601137	0.296815733404784	0.17393382244758	0.679333780861261	CPLM	1.361	58	39	33
KLF13	sex	male	0.732515544996304	0.532294336414171	0.174254414428244	0.679333780861261	CPLM	1.192	58	15	74
FMNL2	sex	male	-0.667268583315825	0.486293112499395	0.175487478861189	0.679333780861261	CPLM	1.118	58	19	67
MAOA	sex	male	0.800609303846314	0.582858901517223	0.175043063312137	0.679333780861261	CPLM	1.244	58	26	55
RAP1B	sex	male	0.467130237142699	0.340907164061163	0.176075285738926	0.679956328528777	CPLM	1.01	58	31	47
CAPN14	sex	male	1.16063118458921	0.849705914587611	0.177424587630614	0.684067190190585	CPLM	1.401	58	7	88
CEACAM5	sex	male	0.697157119371663	0.511710363808098	0.178524454115114	0.687204709590551	CPLM	1.602	58	24	59
WDR38	sex	male	-0.563626358961032	0.414211582112521	0.179053432736571	0.688138152693191	CPLM	1.325	58	18	69
ANKRD36	sex	male	-0.621800938180162	0.458618934168443	0.180601591962409	0.69110108799987	CPLM	1.278	58	24	59
RIF1	sex	male	-0.363763940289912	0.268015658896426	0.18014733706405	0.69110108799987	CPLM	1.129	58	34	41
MERTK	sex	male	0.86060815809712	0.634882093220818	0.180687545072406	0.69110108799987	CPLM	1.145	58	9	84
HMGA1	sex	male	0.537444964461292	0.397118744677411	0.18137831912222	0.692640258396778	CPLM	1.43	58	31	47
A2ML1	sex	male	1.83468262848871	1.3616688272459	0.183285073177694	0.694127734774628	CPLM	1.509	58	15	74
RSAD2	sex	male	-0.871285781397627	0.648905350445255	0.18478628301964	0.694127734774628	CPLM	1.247	58	25	57
NABP1	sex	male	0.772643350762154	0.575291223866319	0.184674757536049	0.694127734774628	CPLM	1.33	58	19	67
C2orf54	sex	male	0.528768068473813	0.391585654109282	0.182343820244318	0.694127734774628	CPLM	1.246	58	25	57
KCTD12	sex	male	-0.943431420170116	0.703518473853691	0.185328490180323	0.694127734774628	CPLM	1.348	58	11	81
TINCR	sex	male	1.1708673080288	0.868122268381745	0.182851107953874	0.694127734774628	CPLM	1.268	58	11	81
ZBTB20	sex	male	-0.526225027980416	0.392097366588902	0.184987090955044	0.694127734774628	CPLM	1.145	58	25	57
CENPJ	sex	male	-1.52358578288394	1.13664129117127	0.185519176914659	0.694127734774628	CPLM	1.01	58	6	90
BID	sex	male	-0.970214334241199	0.720385703919032	0.183470593479342	0.694127734774628	CPLM	1.138	58	16	72
C1orf141	sex	male	-0.757269098925269	0.563648289958241	0.184524780592248	0.694127734774628	CPLM	1.242	58	15	74
ARPC5	sex	male	0.347760914695679	0.259443439261819	0.18552456524784	0.694127734774628	CPLM	1.162	58	30	48
POLQ	sex	male	-1.05888939245051	0.784892383521733	0.182738340116218	0.694127734774628	CPLM	1.143	58	19	67
CCDC157	sex	male	-0.608750698796869	0.452590583581941	0.18403556813216	0.694127734774628	CPLM	1.333	58	19	67
MAF	sex	male	0.986221119561475	0.737042114209631	0.186278678675552	0.694249228709574	CPLM	1.251	58	11	81
CITED2	sex	male	0.569711518280017	0.425661782860641	0.186170553191831	0.694249228709574	CPLM	1.53	58	38	34
PCLO	sex	male	0.505640892297832	0.378012277939245	0.186424126776717	0.694249228709574	CPLM	1.257	58	28	52
TSHZ2	sex	male	-0.428083150710001	0.320450257937019	0.18699222896853	0.695286894709611	CPLM	1.177	58	25	57
COL21A1	sex	male	-0.529194190489791	0.396707261287114	0.187614733163456	0.695793353068851	CPLM	1.22	58	19	67
DIXDC1	sex	male	-0.566826028256223	0.425008749186872	0.187707782176776	0.695793353068851	CPLM	1.292	58	21	64
PLCG2	sex	male	0.876722637031007	0.65873940578508	0.188612337918162	0.698007648772889	CPLM	1.01	58	10	83
TMEM63A	sex	male	-0.45914651718917	0.345204196251118	0.188886332931881	0.698007648772889	CPLM	1.08	58	27	53
HSPA1B	sex	male	0.385966600233464	0.290711996099417	0.18967737406983	0.699854151329849	CPLM	1.504	58	43	26
HLADRA	sex	male	-0.514149531400495	0.388820793095541	0.191433682835565	0.701186442923085	CPLM	1.413	58	32	45
MAP1A	sex	male	-0.551979725093819	0.418327193705678	0.192373799286558	0.701186442923085	CPLM	1.409	58	23	60
ZMYND10	sex	male	-0.432855828906832	0.327232096724363	0.191285269065385	0.701186442923085	CPLM	1.443	58	26	55
USP6NL	sex	male	0.434387313674922	0.32877735293666	0.191801041020129	0.701186442923085	CPLM	1.346	58	32	45
MARCKSL1	sex	male	0.853431079701658	0.645978769583567	0.191826258860252	0.701186442923085	CPLM	1.232	58	10	83
UBASH3B	sex	male	1.07608234770271	0.812654526719749	0.190830253329191	0.701186442923085	CPLM	1.01	58	6	90
CARMIL1	sex	male	-0.647647819876004	0.490536526452766	0.192111118997444	0.701186442923085	CPLM	1.343	58	21	64
UQCR11	sex	male	-0.305523681945994	0.23114418662339	0.191612999524957	0.701186442923085	CPLM	1.163	58	40	31
TP53INP2	sex	male	0.52727115763188	0.401462258136761	0.194412021814927	0.703279633131711	CPLM	1.464	58	34	41
RARRES3	sex	male	0.483392677936951	0.367364241432021	0.193589053854314	0.703279633131711	CPLM	1.469	58	35	40
DNAH10	sex	male	-0.493249631778403	0.375455296093604	0.194291381978286	0.703279633131711	CPLM	1.461	58	27	53
COX6A1	sex	male	-0.297701137428195	0.226468143329299	0.194023522448534	0.703279633131711	CPLM	1.1	58	42	28
ARMC4	sex	male	-0.466067071311089	0.354152482344585	0.193533537927755	0.703279633131711	CPLM	1.295	58	22	62
SASH1	sex	male	0.452785797632785	0.345025034295414	0.194763326090251	0.703490991381628	CPLM	1.332	58	29	50
PLAC4	sex	male	-1.40160681673178	1.07065822208979	0.195844308364042	0.705912777728494	CPLM	1.01	58	8	86
CCSER2	sex	male	-0.388926450501381	0.297212389862474	0.196021574831351	0.705912777728494	CPLM	1.01	58	31	47
SAA2	sex	male	-0.708469498666227	0.544156756192294	0.198260636544911	0.705919556962535	CPLM	1.32	58	18	69
TNFAIP2	sex	male	0.533432444424058	0.409401981206456	0.19792241270083	0.705919556962535	CPLM	1.331	58	29	50
